ID / IDENTIFIANT,ORGANISATION,GROUP AND LEVEL  / GROUPE ET NIVEAU,PROVINCE_FR,PROVINCE_EN,FIRST OFFICIAL LANGUAGE / PREMIÈRE LANGUE OFFICIELLE (EN),MEMBERS OF VISIBLE MINORITIES / MINORITÉS VISIBLES,INDIGENOUS PEOPLES / AUTOCHTONES,PERSONS WITH DISABILITIES / PERSONNES EN SITUATION DE HANDICAP,APPLICATION DATE / DATE DE CANDIDATURE,SALARY / SALAIRE
18425,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,1,12-oct.-21,"115798,5"
18426,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,1,0,1,12-oct.-21,"115798,5"
18427,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,12-oct.-21,"115798,5"
18428,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,12-oct.-21,"115798,5"
18429,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,4-oct.-21,"115798,5"
18430,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,12-oct.-21,"115798,5"
18431,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,12-oct.-21,"115798,5"
18432,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,2-oct.-21,"115798,5"
18433,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,12-oct.-21,"115798,5"
18434,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,4-oct.-21,"115798,5"
18435,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,12-oct.-21,"115798,5"
18436,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,4-oct.-21,"115798,5"
18437,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,6-oct.-21,"115798,5"
18438,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,4-oct.-21,"115798,5"
18439,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,12-oct.-21,"115798,5"
18440,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,1-oct.-21,"115798,5"
18441,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,30-sept.-21,"115798,5"
18442,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,12-oct.-21,"115798,5"
18443,Organisation A,FI04,Terre-Neuve-et-Labrador,Newfoundland and Labrador,English,0,0,0,28-avr.-21,"115798,5"
18444,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,3-oct.-21,"115798,5"
18445,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,12-oct.-21,"115798,5"
18446,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,30-sept.-21,"115798,5"
18447,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,12-oct.-21,"115798,5"
18448,Organisation A,FI04,Nouveau-Brunswick,New Brunswick,French,0,0,0,21-juin-21,"115798,5"
18449,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,4-oct.-21,"115798,5"
18450,Organisation A,FI04,Terre-Neuve-et-Labrador,Newfoundland and Labrador,English,0,0,0,3-mai-21,"115798,5"
18451,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,2-oct.-21,"115798,5"
18452,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,1,4-oct.-21,"115798,5"
18453,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,10-oct.-21,"115798,5"
18454,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,1-oct.-21,"115798,5"
18455,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,29-sept.-21,"115798,5"
18456,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,1,0,12-oct.-21,"115798,5"
18457,Organisation C,FI04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,12-oct.-21,"115798,5"
18458,Organisation B,GSSTS04,Colombie-Britannique,British Columbia,English,0,0,0,4-nov.-21,0
18459,Organisation B,GSSTS04,Colombie-Britannique,British Columbia,English,1,0,0,9-nov.-21,0
18460,Organisation F,GT01,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,19-mai-21,49140
18461,Organisation F,GT01,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,7-juin-21,49140
18462,Organisation F,GT01,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,19-mai-21,48995
18463,Organisation F,GT01,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,7-juin-21,48995
18464,Organisation F,GT01,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,19-mai-21,"46149,5"
18465,Organisation F,GT01,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,7-juin-21,"46149,5"
18466,Organisation F,GT01,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,19-mai-21,0
18467,Organisation F,GT01,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,7-juin-21,0
18468,Organisation F,GT06,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,11-juin-21,88882
18469,Organisation F,GT06,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,11-juin-21,88617
18470,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,13-avr.-21,"63519,5"
18471,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,1,26-nov.-21,"63519,5"
18472,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,13-avr.-21,"63519,5"
18473,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,30-nov.-21,"63519,5"
18474,Organisation D,IS02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,22-juin-21,"63519,5"
18475,Organisation D,IS02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,6-août-21,"63519,5"
18476,Organisation D,IS02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,28-sept.-21,"63519,5"
18477,Organisation D,IS02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,2-août-21,"63519,5"
18478,Organisation D,IS02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,22-juin-21,"63519,5"
18479,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,29-nov.-21,"63519,5"
18480,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,13-avr.-21,"63519,5"
18481,Organisation D,IS02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,1-oct.-21,"63519,5"
18482,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,30-nov.-21,"63519,5"
18483,Organisation D,IS02,Ontario (sauf la RCN),Ontario (except NCR),French,0,1,1,10-août-21,"63519,5"
18484,Organisation D,IS02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,1,7-sept.-21,"63519,5"
18485,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,29-nov.-21,"63519,5"
18486,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,30-nov.-21,"63519,5"
18487,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,28-nov.-21,"63519,5"
18488,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,13-avr.-21,"63519,5"
18489,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,30-nov.-21,"63519,5"
18490,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,27-nov.-21,"63519,5"
18491,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,13-avr.-21,"63519,5"
18492,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,27-nov.-21,"63519,5"
18493,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,27-nov.-21,"63519,5"
18494,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,30-nov.-21,"63519,5"
18495,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,28-nov.-21,"63519,5"
18496,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,29-nov.-21,"63519,5"
18497,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,30-nov.-21,"63519,5"
18498,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,29-nov.-21,"63519,5"
18499,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,30-nov.-21,"63519,5"
18500,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,29-nov.-21,"63519,5"
18501,Organisation D,IS02,Ontario (sauf la RCN),Ontario (except NCR),French,1,0,0,16-août-21,"63519,5"
18502,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,29-nov.-21,"63519,5"
18503,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,30-nov.-21,"63519,5"
18504,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,1,30-nov.-21,"63519,5"
18505,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,29-nov.-21,"63519,5"
18506,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,30-nov.-21,"63519,5"
18507,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,29-nov.-21,"63519,5"
18508,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,29-nov.-21,"63519,5"
18509,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,30-nov.-21,"63519,5"
18510,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,30-nov.-21,"63519,5"
18511,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,29-nov.-21,"63519,5"
18512,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,30-nov.-21,"63519,5"
18513,Organisation C,IS02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,30-nov.-21,"63519,5"
18514,Organisation F,IS03,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,"69950,5"
18515,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,1,1,0,22-sept.-21,"69950,5"
18516,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,20-août-21,"69950,5"
18517,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,0,1,1,23-sept.-21,"69950,5"
18518,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,15-juil.-21,"69950,5"
18519,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,26-oct.-21,"69950,5"
18520,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,31-oct.-21,"69950,5"
18521,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,1,31-oct.-21,"69950,5"
18522,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),French,1,0,0,5-sept.-21,"69950,5"
18523,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,31-oct.-21,"69950,5"
18524,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,28-sept.-21,"69950,5"
18525,Organisation F,IS03,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,"69950,5"
18526,Organisation F,IS03,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,"69950,5"
18527,Organisation F,IS03,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,16-nov.-21,"69950,5"
18528,Organisation F,IS03,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,"74483,5"
18529,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,1,1,0,22-sept.-21,"74483,5"
18530,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,20-août-21,"74483,5"
18531,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,0,1,1,23-sept.-21,"74483,5"
18532,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,15-juil.-21,"74483,5"
18533,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,26-oct.-21,"74483,5"
18534,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,31-oct.-21,"74483,5"
18535,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,1,31-oct.-21,"74483,5"
18536,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),French,1,0,0,5-sept.-21,"74483,5"
18537,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,31-oct.-21,"74483,5"
18538,Organisation D,IS03,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,28-sept.-21,"74483,5"
18539,Organisation F,IS03,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,"74483,5"
18540,Organisation F,IS03,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,"74483,5"
18541,Organisation F,IS03,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,16-nov.-21,"74483,5"
18542,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,84394
18543,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,16-nov.-21,84394
18544,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,84394
18545,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,84394
18546,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,10-nov.-21,84394
18547,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,84394
18548,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,18-nov.-21,84394
18549,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,84394
18550,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,English,0,0,1,29-nov.-21,84394
18551,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,French,0,0,0,29-nov.-21,84394
18552,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,French,0,0,0,29-nov.-21,84394
18553,Organisation C,IS04,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,17-mai-21,84394
18554,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,10-nov.-21,84394
18555,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,17-nov.-21,84394
18556,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,15-nov.-21,84394
18557,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,84394
18558,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,1,17-nov.-21,84394
18559,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,84394
18560,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,16-nov.-21,84394
18561,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,French,0,0,0,28-nov.-21,84394
18562,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,89079
18563,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,16-nov.-21,89079
18564,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,89079
18565,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,89079
18566,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,10-nov.-21,89079
18567,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,89079
18568,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,18-nov.-21,89079
18569,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,89079
18570,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,English,0,0,1,29-nov.-21,89079
18571,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,French,0,0,0,29-nov.-21,89079
18572,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,French,0,0,0,29-nov.-21,89079
18573,Organisation C,IS04,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,17-mai-21,89079
18574,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,10-nov.-21,89079
18575,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,17-nov.-21,89079
18576,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,15-nov.-21,89079
18577,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,89079
18578,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,1,17-nov.-21,89079
18579,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,89079
18580,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,16-nov.-21,89079
18581,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,French,0,0,0,28-nov.-21,89079
18582,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,88944
18583,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,16-nov.-21,88944
18584,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,88944
18585,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,88944
18586,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,10-nov.-21,88944
18587,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,88944
18588,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,18-nov.-21,88944
18589,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,88944
18590,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,English,0,0,1,29-nov.-21,88944
18591,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,French,0,0,0,29-nov.-21,88944
18592,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,French,0,0,0,29-nov.-21,88944
18593,Organisation C,IS04,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,17-mai-21,88944
18594,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,10-nov.-21,88944
18595,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,17-nov.-21,88944
18596,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,15-nov.-21,88944
18597,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,16-nov.-21,88944
18598,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,1,17-nov.-21,88944
18599,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,16-nov.-21,88944
18600,Organisation F,IS04,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,16-nov.-21,88944
18601,Organisation A,IS04,Nouveau-Brunswick,New Brunswick,French,0,0,0,28-nov.-21,88944
18602,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),French,1,1,1,17-mai-21,"101434,5"
18603,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,7-mai-21,"101434,5"
18604,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,17-mai-21,"101434,5"
18605,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,17-mai-21,"101434,5"
18606,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,17-mai-21,"101434,5"
18607,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,6-août-21,"101434,5"
18608,Organisation A,IS05,Nouveau-Brunswick,New Brunswick,English,1,0,0,27-nov.-21,"101434,5"
18609,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),French,1,1,1,17-mai-21,98964
18610,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,7-mai-21,98964
18611,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,17-mai-21,98964
18612,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,17-mai-21,98964
18613,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,17-mai-21,98964
18614,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,6-août-21,98964
18615,Organisation A,IS05,Nouveau-Brunswick,New Brunswick,English,1,0,0,27-nov.-21,98964
18616,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),French,1,1,1,17-mai-21,"98960,5"
18617,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,7-mai-21,"98960,5"
18618,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,17-mai-21,"98960,5"
18619,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,17-mai-21,"98960,5"
18620,Organisation E,IS05,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,17-mai-21,"98960,5"
